행정기관코드,행정기관코드/100,법정동코드,행정기관,총인구수,세대수,남자 인구수,여자 인구수
4111157300,41111573,3101162,경기도 수원시 장안구 정자3동,48222,14971,24031,24191
4111158000,41111580,3101158,경기도 수원시 장안구 영화동,22687,9930,11201,11486
4111159100,41111591,3101159,경기도 수원시 장안구 송죽동,20565,7897,10302,10263
4111159700,41111597,3101160,경기도 수원시 장안구 조원1동,33808,12740,16948,16860
4111159800,41111598,3101163,경기도 수원시 장안구 조원2동,19322,5949,9504,9818
4111160000,41111600,3101161,경기도 수원시 장안구 연무동,24137,10051,12149,11988
4111300000,41113000,#N/A,경기도 수원시 권선구 ,308447,114985,155538,152909
4111352000,41113520,3101252,경기도 수원시 권선구 세류1동,11192,4960,5574,5618
4111353000,41113530,3101253,경기도 수원시 권선구 세류2동,27171,11185,13863,13308
4111354000,41113540,3101254,경기도 수원시 권선구 세류3동,26107,10678,13125,12982
4111355000,41113550,3101255,경기도 수원시 권선구 평동,39355,14141,19821,19534
4111356000,41113560,3101256,경기도 수원시 권선구 서둔동,42452,15889,21355,21097
4111365000,41113650,3101257,경기도 수원시 권선구 구운동,29178,10242,14739,14439
4111366000,41113660,3101263,경기도 수원시 권선구 금호동,37319,11588,18546,18773
4111367000,41113670,3101260,경기도 수원시 권선구 권선1동,23776,9679,12025,11751
4111368000,41113680,3101264,경기도 수원시 권선구 권선2동,29877,9263,14886,14991
4111369000,41113690,3101261,경기도 수원시 권선구 곡선동,29996,13514,15611,14385
4111370000,41113700,3101262,경기도 수원시 권선구 입북동,12024,3846,5993,6031
4111500000,41115000,#N/A,경기도 수원시 팔달구 ,213961,88825,106567,107394
4111565000,41115650,3101367,경기도 수원시 팔달구 매교동,11543,5372,5828,5715
4111566000,41115660,3101368,경기도 수원시 팔달구 매산동,12607,5887,6153,6454
4111567000,41115670,3101369,경기도 수원시 팔달구 고등동,24616,10482,12174,12442
4111568000,41115680,3101370,경기도 수원시 팔달구 화서1동,22890,8941,11144,11746
4111569000,41115690,3101371,경기도 수원시 팔달구 화서2동,27825,9124,13728,14097
4111570000,41115700,3101353,경기도 수원시 팔달구 지동,17478,7625,8708,8770
4111571000,41115710,3101354,경기도 수원시 팔달구 우만1동,25919,10915,12895,13024
4111572000,41115720,3101355,경기도 수원시 팔달구 우만2동,20084,7518,10153,9931
4111573000,41115730,3101356,경기도 수원시 팔달구 인계동,36446,15889,18403,18043
4111574000,41115740,3101372,경기도 수원시 팔달구 행궁동,14553,7072,7381,7172
4111700000,41117000,#N/A,경기도 수원시 영통구 ,260170,93954,131492,128678
4111751000,41117510,3101451,경기도 수원시 영통구 매탄1동,22867,8357,11315,11552
4111752000,41117520,3101452,경기도 수원시 영통구 매탄2동,17206,6387,8566,8640
4111753000,41117530,3101453,경기도 수원시 영통구 매탄3동,38481,14441,19708,18773
4111754000,41117540,3101454,경기도 수원시 영통구 매탄4동,27635,10218,13903,13732
4111755000,41117550,3101455,경기도 수원시 영통구 원천동,18690,8313,9722,8968
4111757000,41117570,3101457,경기도 수원시 영통구 영통1동,46125,16849,23402,22723
4111758000,41117580,3101458,경기도 수원시 영통구 영통2동,50816,16732,25607,25209
4111759000,41117590,3101459,경기도 수원시 영통구 태장동,38350,12657,19269,19081
4113000000,41130000,#N/A,경기도 성남시 ,944080,368246,471969,472111
4113100000,41131000,#N/A,경기도 성남시 수정구 ,249228,105619,126675,122553
4113151000,41131510,3102151,경기도 성남시 수정구 신흥1동,17179,8057,8733,8446
4113152000,41131520,3102152,경기도 성남시 수정구 신흥2동,33485,12972,16758,16727
4113153000,41131530,3102153,경기도 성남시 수정구 신흥3동,12869,5984,6514,6355
4113154000,41131540,3102154,경기도 성남시 수정구 태평1동,19546,8995,9872,9674
4113155000,41131550,3102155,경기도 성남시 수정구 태평2동,21648,8867,10989,10659
4113156000,41131560,3102156,경기도 성남시 수정구 태평3동,17811,7303,9091,8720
4113156100,41131561,3102157,경기도 성남시 수정구 태평4동,17888,7148,9042,8846
4113157000,41131570,3102158,경기도 성남시 수정구 수진1동,18124,8368,9229,8895
4113158000,41131580,3102159,경기도 성남시 수정구 수진2동,21375,8617,10808,10567
4113159000,41131590,3102160,경기도 성남시 수정구 단대동,15087,5736,7559,7528
4113160000,41131600,3102161,경기도 성남시 수정구 산성동,17289,7125,8800,8489
4113161000,41131610,3102162,경기도 성남시 수정구 양지동,11689,4493,5807,5882
4113162000,41131620,3102163,경기도 성남시 수정구 복정동,15486,8074,8359,7127
4113163000,41131630,3102164,경기도 성남시 수정구 신촌동,3902,1429,2047,1855
4113164000,41131640,3102165,경기도 성남시 수정구 고등동,2656,1162,1399,1257
4113165000,41131650,3102166,경기도 성남시 수정구 시흥동,3194,1289,1668,1526
4113300000,41133000,#N/A,경기도 성남시 중원구 ,265133,104984,134740,130393
4113351000,41133510,3102251,경기도 성남시 중원구 성남동,32379,13523,16592,15787
4113352000,41133520,3102252,경기도 성남시 중원구 중동,19697,9044,10093,9604
4113353000,41133530,3102253,경기도 성남시 중원구 금광1동,26094,10538,13242,12852
4113354000,41133540,3102254,경기도 성남시 중원구 금광2동,31610,12414,15612,15998
4113355000,41133550,3102255,경기도 성남시 중원구 은행1동,14061,4936,7033,7028
4113356000,41133560,3102256,경기도 성남시 중원구 은행2동,37938,15169,18900,19038
4113357000,41133570,3102257,경기도 성남시 중원구 상대원1동,32449,12483,16989,15460
4113358000,41133580,3102258,경기도 성남시 중원구 상대원2동,19585,8393,10082,9503
4113359000,41133590,3102259,경기도 성남시 중원구 상대원3동,17737,7193,9183,8554
4113366000,41133660,3102260,경기도 성남시 중원구 하대원동,23947,7819,12200,11747
4113367000,41133670,3102261,경기도 성남시 중원구 도촌동,9636,3472,4814,4822
4113500000,41135000,#N/A,경기도 성남시 분당구 ,429719,157643,210554,219165
4113551000,41135510,3102351,경기도 성남시 분당구 분당동,30173,10815,14800,15373
4113552000,41135520,3102353,경기도 성남시 분당구 수내1동,18413,7228,8987,9426
4113553000,41135530,3102354,경기도 성남시 분당구 수내2동,11650,3586,5696,5954
4113554000,41135540,3102352,경기도 성남시 분당구 수내3동,16207,5600,8020,8187
4113555000,41135550,3102357,경기도 성남시 분당구 정자1동,51818,19704,25401,26417
4113556000,41135560,3102355,경기도 성남시 분당구 정자2동,19816,8140,9419,10397
4113557000,41135570,3102356,경기도 성남시 분당구 정자3동,17985,6376,8781,9204
4113558000,41135580,3102358,경기도 성남시 분당구 서현1동,33774,12671,16459,17315
4113559000,41135590,3102359,경기도 성남시 분당구 서현2동,21263,7224,10623,10640
4113560000,41135600,3102360,경기도 성남시 분당구 이매1동,29742,10143,14698,15044
4113561000,41135610,3102361,경기도 성남시 분당구 이매2동,15760,5069,7770,7990
4113562000,41135620,3102362,경기도 성남시 분당구 야탑1동,20107,7654,9923,10184
4113563000,41135630,3102364,경기도 성남시 분당구 야탑2동,19191,6683,9209,9982
4113564000,41135640,3102363,경기도 성남시 분당구 야탑3동,35657,13394,17750,17907
4113565000,41135650,3102373,경기도 성남시 분당구 판교동,266,113,143,123
4113566200,41135662,3102371,경기도 성남시 분당구 금곡동,30235,11450,14482,15753
4113566500,41135665,3102372,경기도 성남시 분당구 구미1동,19989,7344,9852,10137
4113567000,41135670,3102367,경기도 성남시 분당구 구미동,35854,13566,17650,18204
4113568000,41135680,3102368,경기도 성남시 분당구 운중동,1819,883,891,928
4115000000,41150000,#N/A,경기도 의정부시 ,430259,161185,213245,217014
4115051000,41150510,3103051,경기도 의정부시 의정부1동,20104,9265,10089,10015
4115052000,41150520,3103052,경기도 의정부시 의정부2동,28071,11640,13978,14093
4115053000,41150530,3103053,경기도 의정부시 의정부3동,14401,6217,7227,7174
4115054500,41150545,3103055,경기도 의정부시 호원1동,32554,11907,16136,16418
4115055500,41150555,3103065,경기도 의정부시 호원2동,38910,13167,19273,19637
4115056100,41150561,3103056,경기도 의정부시 장암동,19179,7121,9330,9849
4115056700,41150567,3103057,경기도 의정부시 신곡1동,48342,17404,23942,24400
4115056800,41150568,3103058,경기도 의정부시 신곡2동,49308,16122,24076,25232
4115057300,41150573,3103059,경기도 의정부시 송산1동,35897,13183,17915,17982
4115057600,41150576,3103066,경기도 의정부시 송산2동,37298,13184,18391,18907
4115058000,41150580,3103060,경기도 의정부시 자금동,32148,12033,15916,16232
4115059000,41150590,3103061,경기도 의정부시 가능1동,27638,11626,13754,13884
4115060000,41150600,3103062,경기도 의정부시 가능2동,11071,4505,5516,5555
4115061000,41150610,3103063,경기도 의정부시 가능3동,12124,5080,6101,6023
4115062000,41150620,3103064,경기도 의정부시 녹양동,23214,8731,11601,11613
4117000000,41170000,#N/A,경기도 안양시 ,620692,226773,309845,310847
4117100000,41171000,#N/A,경기도 안양시 만안구 ,263154,100734,132497,130657
4117151000,41171510,3104151,경기도 안양시 만안구 안양1동,18904,6543,9435,9469
4117152000,41171520,3104152,경기도 안양시 만안구 안양2동,25486,10462,12817,12669
4117153000,41171530,3104153,경기도 안양시 만안구 안양3동,20033,7890,9957,10076
4117154000,41171540,3104154,경기도 안양시 만안구 안양4동,7475,3076,3711,3764
4117155000,41171550,3104155,경기도 안양시 만안구 안양5동,15690,6439,7826,7864
4117156000,41171560,3104156,경기도 안양시 만안구 안양6동,19223,8216,9802,9421
4117157000,41171570,3104157,경기도 안양시 만안구 안양7동,17146,6586,8804,8342
4117158000,41171580,3104158,경기도 안양시 만안구 안양8동,13465,5550,6820,6645
4117158100,41171581,3104159,경기도 안양시 만안구 안양9동,19793,7228,9917,9876
4117159000,41171590,3104160,경기도 안양시 만안구 석수1동,19366,6906,9568,9798
4117160000,41171600,3104161,경기도 안양시 만안구 석수2동,33405,12351,16968,16437
4117161000,41171610,3104162,경기도 안양시 만안구 석수3동,11192,4325,5721,5471
4117162100,41171621,3104163,경기도 안양시 만안구 박달1동,18031,7523,9192,8839
4117163000,41171630,3104164,경기도 안양시 만안구 박달2동,23945,7639,11959,11986
4117300000,41173000,#N/A,경기도 안양시 동안구 ,357538,126039,177348,180190
4117351000,41173510,3104251,경기도 안양시 동안구 비산1동,28222,9543,13970,14252
4117352000,41173520,3104252,경기도 안양시 동안구 비산2동,10622,3669,5210,5412
4117353000,41173530,3104253,경기도 안양시 동안구 비산3동,27335,9964,13675,13660
4117354000,41173540,3104254,경기도 안양시 동안구 부흥동,20259,6902,9931,10328
4117354600,41173546,3104255,경기도 안양시 동안구 달안동,13856,5948,6582,7274
4117355000,41173550,3104256,경기도 안양시 동안구 관양1동,29019,10801,14472,14547
4117356000,41173560,3104257,경기도 안양시 동안구 관양2동,17640,7369,8910,8730
4117356600,41173566,3104258,경기도 안양시 동안구 부림동,28079,10450,13895,14184
4117357000,41173570,3104259,경기도 안양시 동안구 평촌동,16751,5412,8427,8324
4117357600,41173576,3104260,경기도 안양시 동안구 평안동,28004,9087,13908,14096
4117357800,41173578,3104261,경기도 안양시 동안구 귀인동,18742,5557,9225,9517
4117358000,41173580,3104262,경기도 안양시 동안구 호계1동,18504,7518,9397,9107
4117359000,41173590,3104263,경기도 안양시 동안구 호계2동,29276,10179,14519,14757
4117360000,41173600,3104264,경기도 안양시 동안구 호계3동,25616,8604,12837,12779
4117361000,41173610,3104265,경기도 안양시 동안구 범계동,17736,6068,8582,9154
4117362000,41173620,3104266,경기도 안양시 동안구 신촌동,15324,4778,7646,7678
4117363000,41173630,3104267,경기도 안양시 동안구 갈산동,12553,4190,6162,6391
4119000000,41190000,#N/A,경기도 부천시 ,866173,319658,435010,431163
4119500000,41195000,#N/A,경기도 부천시 원미구 ,440882,162441,220310,220572
4119551000,41195510,3105151,경기도 부천시 원미구 심곡1동,14330,6301,7292,7038
4119552000,41195520,3105152,경기도 부천시 원미구 심곡2동,16574,8376,8362,8212
4119553000,41195530,3105153,경기도 부천시 원미구 심곡3동,15611,6506,7991,7620
4119554000,41195540,3105154,경기도 부천시 원미구 원미1동,20685,7862,10617,10068
4119555000,41195550,3105155,경기도 부천시 원미구 원미2동,16566,6578,8350,8216
4119556000,41195560,3105156,경기도 부천시 원미구 소사동,11092,4914,5546,5546
4119557000,41195570,3105157,경기도 부천시 원미구 역곡1동,19531,6955,9796,9735
4119558000,41195580,3105158,경기도 부천시 원미구 역곡2동,18159,6986,8991,9168
4119559000,41195590,3105159,경기도 부천시 원미구 춘의동,16431,6557,8350,8081
4119560000,41195600,3105160,경기도 부천시 원미구 도당동,26067,9947,13579,12488
4119561000,41195610,3105161,경기도 부천시 원미구 약대동,12588,4769,6561,6027
4119562000,41195620,3105162,경기도 부천시 원미구 중동,17409,7045,8736,8673
4119563000,41195630,3105163,경기도 부천시 원미구 중1동,36011,12826,17603,18408
4119564000,41195640,3105164,경기도 부천시 원미구 중2동,32726,10420,16194,16532
4119565000,41195650,3105165,경기도 부천시 원미구 중3동,25549,8879,12531,13018
4119566000,41195660,3105166,경기도 부천시 원미구 중4동,23939,8679,11698,12241
4119567000,41195670,3105167,경기도 부천시 원미구 상동,22030,8408,10840,11190
4119568000,41195680,3105168,경기도 부천시 원미구 상1동,28516,9947,14116,14400
4119569000,41195690,3105169,경기도 부천시 원미구 상2동,32731,10285,16071,16660
4119570000,41195700,3105170,경기도 부천시 원미구 상3동,34337,10201,17086,17251
4119700000,41197000,#N/A,경기도 부천시 소사구 ,229632,84771,115356,114276
4119751000,41197510,3105251,경기도 부천시 소사구 심곡본1동,20558,8492,10319,10239
4119752000,41197520,3105252,경기도 부천시 원미구 심곡2동,20575,8613,10198,10377
